reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOF4BX74xKeXQ5kq4ARB-vESVxoIpMI1xcfN4SJveRJoGwNJ4aP3-d88ZxDiOKW1CdC8VGfLlwYaurbrN00,Saeede Hushmandi,https://play-lh.googleusercontent.com/a-/AOh14Gh-rIeIBSKtVHRgrAwtKqhRaCa-SI9QnUXieJb9WA,"I tap on I want to be a volunteer, then log in, then it offers me to connect to volunteers. I don't need help, I WANT to help.",1,0,1.4.1,2020-10-31 10:33:20,,
gp:AOqpTOFuUkpzUjhse2KFF7ZzEXUbHz0e9xIUKIt978Aw9p9Xc1XFA-yPhAAmLmWr6aHnLCAvdgnT9JYKsN4eUNQ,M. Earie,https://play-lh.googleusercontent.com/a-/AOh14GgdrT0tw0gfeOPTlrFgwJbdllJXjPRumnpVLgsKUQ,"not based botnet, open the source. user reviews, the developers have no idea what a botnet means. Security is a serious concern",1,0,,2020-01-28 16:54:10,"Hi, for security concerns you are more than welcome to contact our tech team at info@bemyeyes.com, or our Community Stories on our Facebook or Instagram to see user testimonials :)",2020-01-29 09:52:46
gp:AOqpTOH2JWG4Ld84b3yvPHm-i9JpYsAsCGNye8XpRmYrSN0xQw6Gcu-sDI24J0s40hlpJnXxQ2KoG-9-ohLq9W0,Logan Gomes,https://play-lh.googleusercontent.com/a-/AOh14GgbKxWAeZG3BzJ2wJkNafmiQQedh8EBSONIWKSOXw,"Very good concept, cant wait to help someone!",5,1,1.3.14,2020-01-20 03:11:21,,
gp:AOqpTOHmdoUYbyj6H8sgDaTKKRQsMEYSI_-Av3xBq-0HCuQ6PA6d0NLsHhL5d0w_mt44Hp6XSxWmVNDD8W4dSf8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love it,great idea. willing to share some of my time with whoever need me.",5,2,1.3.0,2018-10-23 05:42:45,,
gp:AOqpTOFqUVFHkJC18uF6utVobdH5G94ytJOcQ1RpBM05UhuhXll_ki2pahkVUzi98NgGhiWYC16AW_VNlOjj9FI,Arman Rahmanar,https://play-lh.googleusercontent.com/a/AATXAJxzgUSGoPixbnCf4VOmpCdJt9EhhA8toOYRrdz-=mo,wow easy to use and help people. simple app to make a difference,5,0,1.3.1,2019-02-07 03:45:04,,
gp:AOqpTOFyFvZsghXdU1jT9rCilv9FRjxNTjXMwEQWgtnGlgjmiodNo42el74Ct8zFz_fctct8XLGBZMdshhIBdb0,RYASHEL,https://play-lh.googleusercontent.com/a-/AOh14Gi9XeLSOgNCa513xSkOee49z2fL41L-s7Ala1I3Ig,Great app.. but it need to improvement. Setting its not working,5,2,1.3.10,2019-10-10 22:18:01,,
gp:AOqpTOEV0cxX5QQr8A4KKE9xA5MFAt8sSw2EcCkdSuQ0ai_AhB5CmUuJoB9AcJln1rPh8ePY7R8Bvy_frl_dJsI,Muhammad Abdou,https://play-lh.googleusercontent.com/a-/AOh14GhkIM5Jvb41UN4qzOA_jzp7wCyKqDbWsj_qQd4qaQ,"Great Concept. Haven't received a call yet, but hope I will soon.",5,0,1.6.3,2021-05-20 15:15:28,,
gp:AOqpTOFl_aTxyEB8syCWHpXpf8P7s_ipGw4PiYK4bluBIWEIb09M0SkD7sFsoR0j7OnU2LIAJgTUlwp1Td6TceQ,Melissa Hartshorn,https://play-lh.googleusercontent.com/a-/AOh14GjoNDTf5X1PjlBhZ8Krw0QZtiEe1rl-FP9lR8dq1vk,Just keep getting TRYING TO ANSWER CALL..,1,0,1.7,2022-01-16 23:45:41,"We apologize for the inconvenience. Can you please tell us more by emailing us at info@bemyeyes.com, and we can try to fix the problem as soon as possible!",2022-01-17 10:12:17
gp:AOqpTOG2iTkg0hJo6vfkNPXTvrMG9qQFYz-bbVz_5gKZ63eccAfHmti2Vn3Fh2E9Jp_JH09UxpQfHMHFKdfJieQ,JiritJirit,https://play-lh.googleusercontent.com/a-/AOh14Gh1jz8uyhh4BEraug_xeZrHAdyu71qj5tSGZtlu4Q,The fact that they had this kind of idea already deserved a 5 star. I haven't used it yet but I'm looking forward to helping blind people.,5,3,1.4.4,2021-01-06 03:07:37,,
gp:AOqpTOHEQMb_oIIgMO55792_mGvS17NbeIJ_LiHKTo4ZUgdfJP6GR5gt54P6tQh4tZZbXd1aFrkctzP5FmYEw0E,B Stark,https://play-lh.googleusercontent.com/a-/AOh14Gj4QCDhhbuKNcGFBT63oh3EWWsrC1rZfRlprdc91g,I love to be a volunteer for be my eyes it's so gratifying and feels great to know that I'm able to help someone,5,0,,2021-06-25 23:00:58,,
gp:AOqpTOFiD2jQynhzPiCrOLR830Kyey7zp8IZOnV5hV-PFiqtmWMW2v2wKdlPSS9-un8wmJKCUOas3tk-6p5Cjl8,Krisnah Pendon,https://play-lh.googleusercontent.com/a-/AOh14GjUHdpPcx1f4QEw1_6lbT53yR6ccBxohtVc30G9,"It is really overwhelming that the producer of this app thinks about the sake of blind people... Besides on the bad people in the world, there are still good people that can help the most. Especially people with disabilities... Through this telecommunicatoon, people worldwide know how to value the meaning of friendship and caress. May God continue to bless the people with disabilitiess safety!",5,13,1.3.16,2020-02-25 09:26:38,,
gp:AOqpTOHjYNH3FFAldAWOg1fH8eTQ9Pmas9pj5lae9TEYTahcJA2Gd5VlTd9U9F54q6Fj5MYYh9xdYZ3ENljZa4g,Marc Vendetti,https://play-lh.googleusercontent.com/a-/AOh14Gi2gLEHu1kYuGC8ZWtqDJ1zROQwNpTd1zf6GzxypA,Phenomenal app-- life changing for the users and the volunteers.,5,0,1.3.17,2020-04-28 21:38:03,,
gp:AOqpTOE_zHHznCoAUFgW78y3W7xthkI9BKmyinHk9M5VUgLiFocb-Fa78QLXwZNvXy-uX7mfh89esEvsqSvqoME,Dumitru Ene,https://play-lh.googleusercontent.com/a-/AOh14GhnG-cjKChwySDsT5_rGrb2w6-zEKXF8Vl8hghUSg,"The idea is great. I am just upset cause I didn't get one call after so many months, at least I know the people in need are helped anyway.",4,0,1.3.21,2020-09-28 18:13:06,,
gp:AOqpTOHi0iGdyR3LinXb5UjNpcJDyTv8OnGj2YMXfgAhS26A_3Qw2wPE1bzpUJJs3i62-ZWlvy4BlHJDwIotgvE,Titus Pullo,https://play-lh.googleusercontent.com/a-/AOh14GhmMU_ciw4c5csaxRQgDpNilKJlxGl_g_8g9HFLAg,"Always help, never pass a fault and strive to be the best.",5,1,1.3.21,2020-08-04 17:19:51,,
gp:AOqpTOGH4eTK35QMAmTVy5Ao15GvzBAuIPNm0pjrNL9mqaHkpX8nVoWDJSuzMthmZLvTGZvQsliqko_c17yWrN0,lee bruin,https://play-lh.googleusercontent.com/a/AATXAJxqa2qn9ycYV8qkXxTvXvoJUmwKzUkxNpMdy4D5=mo,"I'd give 5 stars for the concept but I have no faith this app is actually real, I've been a member since Jan 2019 and I've not had one call.....",1,7,1.3.20,2020-06-10 16:43:39,,
gp:AOqpTOEDNx1UrBke6dS0IZZRQLe0kL_RmWpYXkZ6sAt4uOkgDHzQv_bw6FTj9dM0l7B3XX5aR08WgKJwJKVfU_4,Heather Pilonieta,https://play-lh.googleusercontent.com/a-/AOh14Gj_G7AtDkDEOdSCZIF5fKnyk2FsOF4GR5XeZ8NpkQ,Keep getting an unknown error when I try to sign up. I'd love to volunteer.,2,4,1.3.21,2020-08-27 18:36:43,,
gp:AOqpTOHI1CmTom7mQD8ILk5J3iATO7FC3kzNtC3EKE9p2MiQqyE7z3lSyvJ_TrsDmBLy-7sCbFb7YaeQVIHCKqE,Savannah milton,https://play-lh.googleusercontent.com/a-/AOh14GiMv0IHrw89zayDmgTQxpCgvpHvt0y9lxKuVEgP,"would love to sign up but it keeps saying ""an unknown error had occurred""",1,8,1.3.5,2019-07-03 02:47:19,"Hello Savannah, we apologise for the issue you are having. You are welcome to reach our tech support from info@bemyeyes.com. Hope to see you soon!",2020-01-28 14:01:46
gp:AOqpTOEGM0k40bkMmH-E5hPdc2Z0fWV1zvI7exzKcKyuXoN9sZZJmb964wVX1etUWdvuLl44jtc36wPTnNHin44,Ibrahim Almooghazi,https://play-lh.googleusercontent.com/a-/AOh14Gi6B6Daxf76ciyKbKJKx-ugpSJT_eBH6yAE8nIwEcs,Great and simple idea ... it keeps us human I hope someone needs my help soon .,5,3,1.5.0,2021-02-16 19:56:18,,
gp:AOqpTOF-LrWWLS1yJIq3HBF-7Y5AvN7cpPLBmPQXi6CRDkqDwbn6FyzQtp3FT_ic3jyXLgV1yUc2-5QZulbCl_0,Austin Heller,https://play-lh.googleusercontent.com/a/AATXAJxnX51oAcwv_D3od9FW7ykEPvNI1yG4Rtw59zug=mo,"Just got my first call today! It went very well, this app works perfectly!",5,2,1.3.9,2019-07-24 19:08:47,,
gp:AOqpTOFQuF72wPfD3XCH7qtj9lAZMpF3PpJ2b4xn6RjylYvgmRFdncIUVTtX9ShZ7mRuB8llIL_Y69h_N0zPOf4,Malooka,https://play-lh.googleusercontent.com/a-/AOh14GhPg9L71GQLkFZE05PhtCoQXIUIuICTMMMWPFpV-g,"The idea is great and would have an impact but , never received a call !!",3,0,1.3.0,2018-11-09 22:48:55,,
gp:AOqpTOFXBJH81HROE1yhO1jaG12f6y84V2NLLae3RW8coDU-TldbERfnXMS1g5YcS1YjphvlJDPERdFlNehIwaU,Noura Khrisat,https://play-lh.googleusercontent.com/a-/AOh14Gjglm3ekRUmZY4o_VGeUP2CK4uGQrjxUxxLvwES3A,"I love the idea of this app, I hope to helpe how need my eyes. 😍😍😍😍😍 أحببت الفكره، اتمنى ان اقدم المساعده لمن يحتاج عيوني.",5,2,1.3.13,2020-02-07 00:31:10,,
gp:AOqpTOE1MdODYFRNw4cFTiYhCi9vL2MwFtnt4qLHZ7Qf5WOXQzpAievp1XQzaEplmYANNQZRHid0v8KqVmDSS78,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app for helping people who can't see. Glad to have it.,5,0,1.3.1,2019-01-24 03:20:32,,
gp:AOqpTOFd5fXLMHVSRacYHj7HQPpGK__qSE5FN-S73GeHuI2EmsmsgcQb8u3Kqp5NAzH3-zE2ArtU-8iLFWONtn8,My Life,https://play-lh.googleusercontent.com/a/AATXAJxNkCMJOoHmsu3qKAzgVgtT0O303HBnXY1ee9nt=mo,What a great app to help the visually impaired!,5,2,1.3.21,2020-07-30 18:46:56,,
gp:AOqpTOFh4WfjOVKPBscUZbkM439Flea6RAI4Txw3cOEWPaTh2R05Kc_wZjzAy-c10gLcp-CxemdBN5jk9HrkleU,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing concept executed perfectly. what a great app.,5,0,1.3.1,2019-01-25 01:07:34,,
gp:AOqpTOG3498t6e02Jde7rYz2BFlqhxsW8Z4KQbv4r_Z5psAnkBYKi0Q8ZCZPjLWsp8zjmbyGAl72WLOduL0R9JM,don'tknow pfft,https://play-lh.googleusercontent.com/a-/AOh14GjGNnSkG43OVVNKSLNNMaRqzJlU4UGOxyb2KqdC,this is an amazing app! Im thrilled to help people in such small ways!,5,0,1.3.5,2019-07-03 00:12:00,,
gp:AOqpTOH8yw1ym4q0677TayTJXOy5dhmNBfHjHGYDxyV9QV-m3-2WfuIKaOKSL0swC1h7bUUDbNpc2JNRQHH7Rq4,Luke Brincat,https://play-lh.googleusercontent.com/a-/AOh14Gjuw8iTzYrcN8GYj9sOcsz6dBsKdCC2rRoSha22IIM,Getting error when attempting to answer call everytime I Never Managed to connect to anyone,1,3,1.3.13,2020-01-17 15:18:21,"Hello Luke, we apologise for the issue you are having. You are welcome to reach our tech support from info@bemyeyes.com!",2020-01-28 11:44:06
gp:AOqpTOFGADgRLYgMDpfxNHKcU2k2TOzvxEpJoDvnih9yuP1MOpDEPk1qvD-kD32WjMZi05NkvJDTZR9nFrjjlbs,Norma Patricia Joseph,https://play-lh.googleusercontent.com/a/AATXAJywx7Bu-QIN5IBd32kC6a3ogGk5V3NhC6SRvxmM=mo,"I am a volunter and helping these pepole brings me joy ,it is a great app brilliant idea😁😁",5,1,1.3.14,2019-12-23 01:37:01,,
gp:AOqpTOEjixJUU50UCVER7tAZdAHYdU8najoubKs1izWzGFu03cGZ1CF0CTLmPsEYOXBnSf6iixrZrg9OkQNQ3OI,L.E. Spring,https://play-lh.googleusercontent.com/a/AATXAJxX0sRdCD13RhU4vIBOC56neABHjHufMJ7Sj_iq=mo,"I've been a member since Nov 15, 2020 and I still haven't received a call. It's Jan 2022.",2,0,1.7,2022-01-20 18:01:09,"Hi! Since we have so many wonderful volunteers, it can often take a while for people to receive their first calls. We hope a call comes in soon for you!",2022-01-21 09:22:59
gp:AOqpTOHjqmPbilCI5qSBct9Sn41-OZkMaDysh_IEwJWKBhQtdYj9qSEu_CvfF67SPh6tpompshTRDG-GORDLcZk,Victoria Riera,https://play-lh.googleusercontent.com/a-/AOh14GgB6I7GXg6RFkOFTCI6lfWwe3j1ledGoOreQcN0IX8,You should add the option to select more than one language,4,2,1.4.2,2020-11-13 15:43:37,,
gp:AOqpTOHFfG8qYSOxcCqLKamQYqDBQvaMA5lSTGjrYAU7tEyFuPNzITYlyfcQmyerljLDSsNw2_tqgDPWaQp3nH0,Joker Pudden,https://play-lh.googleusercontent.com/a/AATXAJy5VeGepzZdRow5YgIux88uEqtEhSkLbB25Fvau=mo,It seems like a good app but it's been 11 days and I've had no call 😔 I want to help anyone as much as I can,2,1,1.3.17,2020-05-21 13:19:53,,
gp:AOqpTOEniZ55nlVoFmMG30VhGQgbA52gCLjCGs8u8bhqmWssRbal_4ltPsn6PnC_ifmSDJv0EWGKBRDARxrtHNU,safar ahmed,https://play-lh.googleusercontent.com/a-/AOh14GhbW5sPriI2Qn3ubHwZmT93N0FIyzGnpZnS2S-8xA,wonderful idea. But can't attend the call .,2,0,1.6.7,2021-11-24 13:20:03,,
gp:AOqpTOGXS8V-l946jaLjX3feUI8bLVYMBaKVTqC6mtbKuwu6wSejss3Nn4HiIm1NPY3fAbQWnmj43ogW4QQYjfI,hriday ranjan,https://play-lh.googleusercontent.com/a-/AOh14GgGHfJ1E0bdEgnm4KYHNN64A7zIAZfzEqV7_wUYTg,Superb app. Ideal mix of tech being used for the good of people.,5,4,1.6.2,2021-03-30 14:41:37,,
gp:AOqpTOG_-6yvexvzu8egInLTMoJI2vmj0wi46WEqL7jh8SOY2O0LhbjAB_a8oAF2bVE4SChhLPg3C8Sj5JN1n7o,John David,https://play-lh.googleusercontent.com/a-/AOh14GgWPKjTN1i8-MPsyeFr8KuE8gjrefsOPKouTqafqg,Great app! Looking forward to helping people in need!,5,1,1.3.17,2020-04-23 12:12:15,,
gp:AOqpTOEYDvNWG0Y6cBv3hyl0oSCJXOV6TP6OGaB_eKppOm3poo5FLwQgz4M01oJvtx2LuEaMm3rtA5YDbu0jgTg,A Very Dangerous Potato,https://play-lh.googleusercontent.com/a-/AOh14Gj5ST110JHCea5oL6SPx_2MlaY6eYW2-wKu_G37PA,I love the concept and I just got my first call but I got really nervous so I couldn't do it hopefully I have the guts to do it next time,5,0,1.3.13,2019-11-13 18:04:23,,
gp:AOqpTOEPTu_YOjeQxkwJAiPYddcoi5CxAOtXlcI-gpoVzka4lA1WoEgeVVfCp8OjW90SeMtuvChqYUqiyugSyps,J Rog,https://play-lh.googleusercontent.com/a-/AOh14Gg0TS8X3uBkEFQz_NufiQcHF90PI1GR4WMH-oFX,Nothing more important than helping those in need. I love this app and the opportunity it provides.,5,0,1.6.4,2021-07-31 21:56:41,,
gp:AOqpTOHoLcM9eQzquq_d8iUgwIqUtk0mcM7-6lKnyKqFyug4OzHgu3_ku6t_UYpLrj64dY1_BOj4UWXYM2yLCj4,J,https://play-lh.googleusercontent.com/a-/AOh14GjqzfSsZHF5YQk_Mb5TijVHeuP8wuu_97brb_konBg,Just got my first call... NOT a blind person.... NOT someone who really speaks English. I'm beginning to think this is a SCAM app to collect data from people who are just here to help.,1,8,1.4.5,2021-01-30 01:59:51,,
gp:AOqpTOFzpwrgCTPDCPBktv-2BKvycMUVgFff1LeeAChXlVbBbbqGRVq42iTdtuDIFzca3aHoWysRYpgjUMyIX9o,Vet. Mo'men Mohamed,https://play-lh.googleusercontent.com/a-/AOh14GgC0RLVPr_P5Mo7okytAdtxJ3NDEVqRg4ckTbSOUg,"I really like this app, but it doesn't work on Huawei with no Google service!!",5,0,,2021-08-08 20:47:28,,
gp:AOqpTOEeEZZCjGcvVvx8y528PbtSYZ0yinSRsH9Sj0CfpMCub0SUDK1_z0JJPYA-0NKTlC_73Ni-weaeCMdO6ts,Michael S,https://play-lh.googleusercontent.com/a/AATXAJxGpCHlmdLrMic_RMAb8s-6jKt1wVOkJE5qRTLT=mo,Kind of pointless when everytime I get a call it won't let me answer it.,1,1,1.6.3,2021-05-28 01:51:10,,
gp:AOqpTOFxPYbGTktjStT7b7VNvyYh1qIpgKV50DW2_Txpn3_b1Kq1znxDip_U8NgwgF7R_rQb_cwHw72vHc5LP5g,Wendy Smith,https://play-lh.googleusercontent.com/a/AATXAJy1kgH5wFtKLlEcFtY1_SvFr-2rArn4PnuNcUMX=mo,I am a stay home mom and just wanted to help make a difference. I have a blind nephew and I told him about this app and he loves it. So who ever thought of this well done .I just started to volunteer and am excited to do this.,5,2,1.6.4,2021-07-26 07:42:56,,
gp:AOqpTOFwIxrAGGFqGbelYr6TvTaq5CCGDaX_NhCGlYS4O9DpcJCiir8YxMpMbWSpj2HA0Mn6uI_GpKycy51LouI,NAMAHORO Hassan,https://play-lh.googleusercontent.com/a-/AOh14GiitetjOwBGKxrrTfWSVnmPny2PW5wjSYJOirf_fA,"The Idea is great, I am waiting for a call to help my fellow human being anywhere anytime! God bless you!",5,0,1.3.14,2020-01-19 08:31:45,,
gp:AOqpTOEVCrdyy3zFRVsW6Q-VDTJMFzC1umvIcsxpne8-4ow3pBSwFnx3tfP2BvBJjc24D9AmHnWTgnw4nZcv7h8,David Solis,https://play-lh.googleusercontent.com/a-/AOh14Gges85JSRHhaRN5Bjk1ct0-Du-TgWbOM_SKJYl1rw,I have had this app for about one year and haven't received a single request. Uninstalling.,2,3,1.2.9,2018-09-27 15:06:06,,
gp:AOqpTOEvxXGQ4a6b-JpaiH2tkHTmSMEmHF_rxDAHvhbK9BXRrMPDr1Cn5cFhSvOHBluU_KUtzhQCqrIeBsMIb80,Aladdin Sharayiea,https://play-lh.googleusercontent.com/a-/AOh14GgmhADPB7gRJl2y8INzrzLap8rVEe4Jxai7-w1OmQ,Very powerful use of technology for helping the disadvantaged people,5,0,1.3.16,2020-03-09 06:26:37,,
gp:AOqpTOE9n-4P7VgB6v9YRuULKWq5ImMpmXtl7AD-IUBPw7k5-cqq_D2J4wygHHIk0koKqD5C9KyXDvil7aSJREI,Marcio Furukawa,https://play-lh.googleusercontent.com/a-/AOh14GjMRNJB-bmw7KuGFa-cPhvkDLhr2j_aqgopfKaoK1Y,this app is an amazing idea using technology to make the world a better and more equal place to live!,5,0,1.6.4,2021-09-08 11:59:23,,
gp:AOqpTOGEosc_hU9BQflP7plYepqXIwObhKlM-FRBc0HikPKVGNvYzPXdjmd2pPs9d1uJLsUOPqsAXa2yGFE8P2s,Next Step Infinity Bros.,https://play-lh.googleusercontent.com/a-/AOh14Gj6Zw6Q08Ylj4DnEhQgoJIRn0VwybDzs_hLBZ1MrA,A great feeling helping out. It was so easy!,5,0,1.3.2,2019-04-20 03:34:41,,
gp:AOqpTOGAk8llAfCFYXI3Ase2P3pgupBDFlMVM7O9bZRiVEvpi7QCAUTaSwW_OMihjE79Xb_KtHobkQBr7xe-Hbo,valerie gonzales,https://play-lh.googleusercontent.com/a/AATXAJwHBjGz3xFEsLc6cMF4pPYQoohbR9miNcRCW2Ih=mo,so easy and the sample call .. perfect for worried volunteers on how calls will happen,5,2,1.6.4,2021-05-28 04:00:07,,
gp:AOqpTOGOe_jC7TEcjPP9-V6zeP409WIxYofq7hajLkP3LwQpnJeEF_ZcY_kuX9A3VPv-enVn2RATFLUQELstP5U,Nourhan reda,https://play-lh.googleusercontent.com/a-/AOh14GgaBDCqQs960oJaDl4t3b6sCfT813ONYyhs3YqAHQ,"I got my first call today, i helped a girl and i am so happy thanks a lot for creating that an amazing App ❤️",5,1,1.6.4,2021-06-04 06:43:58,,
gp:AOqpTOGlBN-bveR2tYH3-2a7SsakPUaevpyfy-bMaQ_Y_7_ex6EoBCEjVvA9buho5GNnHRt_Wqjq0KcnENwWtpw,Vlad Dohotaru,https://play-lh.googleusercontent.com/a-/AOh14Gg9GUH9m2UBoqQVEq4ljRnzxjEJQKZSq7UzndQgxw,I was happy that i got to help someone. I was a bit nervous the first time I got a call but it turned out fine :),5,2,1.4.4,2020-11-25 22:03:29,,
gp:AOqpTOG1sDL38su7PJBd583u1J-Vi_UeR5_58TqDEfPGxk72QbBG3bVP_SvNDdPr0CYyWtK1zGiynywYvSZlDHU,Jen St George,https://play-lh.googleusercontent.com/a-/AOh14GjRs7OVyjA883M3emPSmESyzL3RNJzmug3d-omaFIM,I love being able to help someone. It's easy and fulling,5,4,1.5.0,2021-02-20 00:07:55,,
gp:AOqpTOF__5qDP9bHzXIgukQaflvklAVapWGXLQdxIdGe1IDeb14BGgHx8EFojcoJA7soHmxEq69VmyGGSjKfSag,Robin Shaw,https://play-lh.googleusercontent.com/a/AATXAJwuenkeF6pnL8jozjestn--PLG3DIWD0CiGrT3c=mo,Love This Be My Eyes !!!!! Thank for being there always for me when I need help !!!! Just Love this app !!!! :-) :-),5,9,1.3.2,2019-05-10 13:21:24,,
gp:AOqpTOGNwz9MBcK7618vXhb4eXo1XRakUeKRvPRu9UQlvMrGCvAtC3Pr60CrJkoBcs35Rfl8Xd6Fy79-36nBNlE,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's amazing to help people with such ease and knowing it's making a big difference to them is even better,5,0,1.2.9,2018-10-01 10:07:09,,
gp:AOqpTOGsJyyeDYF5ad-ykxw0d7Zgxna9ZdJ3KkGyK660ZpYIw9kztqqEyZtPH61mSdflvYWAe6cQPNN8p4OR150,Abhaya Kumar •,https://play-lh.googleusercontent.com/a-/AOh14Gj-Vm-MKLjn_grnsFhttaUXORUKYbKMJCcCyY_wuA,we need excess of 2 or more language for volunteer .,4,0,1.3.1,2019-02-03 08:06:26,,
gp:AOqpTOEolXUSLTGrAgHTWPjbN1M3m8RMd7cOJPMvGeJUgwjQMmS6uGM5RY1DdfZ14m_VxG-vZViP8DZjZj0CA24,Alyssa the random artist,https://play-lh.googleusercontent.com/a-/AOh14GimeR0YSC5WuyGFJF2LT23Sc5_E-QNbH4bgj5-ClA,I love this and it's makes me happy to help people who are blind with anything because if I was in their place I would want help too,5,0,1.3.21,2020-07-25 17:15:35,,
gp:AOqpTOH5QtG4kM-mdki_iu9FRfPjAujT52KWJSoA_IMLJDhPrybDrv1qoYxH7grjhOHoERi3DUFrbPUrik2Tgik,Ma. Larjane,https://play-lh.googleusercontent.com/a/AATXAJwGpR1MgXNBWupwSbNwLcyGHF06HGQBSgmF_d7cMSU=mo,"I've got my first call today, since I installed the app, but I was not able to answer it because I was in class 😢😭😭. So sorry really 😭😭😭",5,0,1.3.1,2019-01-05 13:21:55,,
gp:AOqpTOFjlHpxzIe0nPPDLdeCbSshxAYWlqTLdy51Vv5Y3VxUyskDw6hXla--IcJPHWPRrhTcmR6367cfEnCI0PA,André Spencer,https://play-lh.googleusercontent.com/a-/AOh14Gj-SNB-D6Wb2cmYP623vfctbYLi7w4BuK4Z6Rww3g,"Great idea, but installed it 20 months ago and didn't get a single call as a volunteer.",2,4,1.3.21,2020-07-23 00:38:45,,
gp:AOqpTOHM0a9PGlqRW7UN93a5Ln7rXLvMPsrMyZgYr6OIS4UukN4wHHjY-cd5E3RKP9W1XUAjq_w-k6W__l1jDvI,mohamed salah,https://play-lh.googleusercontent.com/a-/AOh14GgPGFwGjZMZh2oJsdSm5RER4L3sasLzjQJDz9azeg,Setup complete.. But I didn't receive any calls for help.. Waiting,5,0,1.3.0,2018-11-01 15:45:45,,
gp:AOqpTOG-cNsNpvnvtaleuYSeVPpvahojxTqutkVn2OVce_KO0xs9fr8oiA4VjU_tigWeXYmIKq5sOeSnn9bAou4,marjan gorgijoski,https://play-lh.googleusercontent.com/a-/AOh14GgVH-u6jxvEwbDTgzsPEcO4l2HJ7C_9l2T0lViazQ,Amazing is how Be My Eyes app is able to help on the people who need help,5,0,1.3.17,2020-05-07 21:56:42,,
gp:AOqpTOG7eB1pzy5SmkRBjHMkDNajfaKMzikDFg9y94MHZTA9N8ZbMAlOCx3cviTpzZHqMaH7LtYUCSV8QligTiM,ellygaemi,https://play-lh.googleusercontent.com/a-/AOh14GjWAx-Crxyn_2FrQk_xGQhsIWRtwwkrHcNKycQDKQY,"This reminds me of Samsan Tech, they created Noongil for Grandma, specifically for blind people. I love Start-Up so much. 🥺❤",5,4,1.6.2,2021-04-12 17:23:10,,
gp:AOqpTOHoHGHQxooSOcBBpgJF4MZ_8P7oC7Ell4DCFgTre3XVYhm1AnpiBnG_Z7QoCSLgTrc4jPY6bs4mV0YjUzY,Justin Helmig,https://play-lh.googleusercontent.com/a-/AOh14GjptULmHVT6LmBsfDj8PCR5adz3F8pY_PG-VlBsTA,Incredible mission and great app to support it.,5,2,1.5.0,2021-03-02 11:48:54,,
gp:AOqpTOESLcBrIw5nrcuwW8-OfFKS38tyN4BAnLlCav2YBqM01ffzZL6DB5zO_v0Xi7GJZ-j2eOjs7PgI0afFTt4,adetayo damilare,https://play-lh.googleusercontent.com/a/AATXAJwdd5gmPSyLxjecgywFiWfsvcsSCgJ5C9JhiOi2=mo,"Awesome for me, because it makes me feel useful by helping people, God bless the people behind this.",5,2,1.3.16,2020-04-14 12:52:00,,
gp:AOqpTOFPggWTxxw_5BVMBTQ15Ljn7kHHOknHe8b3WOAl_2QG1cyczCOTJxe41QmYrpmW3wpNmuE0k0S5vEVYJ9w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app for a great cause. Very easy to use!,5,0,1.3.0,2018-11-05 23:37:25,,
gp:AOqpTOH8MRE4uIetBMMM9zIgRx-agwO3dg-KarhKFkxFhe0qoxpo7YNdSotGk3fIIyKiKjmsWGG5-8SzlKPufGA,Ashley Darby,https://play-lh.googleusercontent.com/a/AATXAJzvhocV0Ycpb1FcQWpYkciIK-LQjXru04ipz15K=mo,"Amazing feeling, and only takes a few minutes out of your day to help someone in need.",5,0,1.3.9,2019-07-30 17:50:11,,
gp:AOqpTOHuAo9iPkpNh7JTZutkSXsJNytoXva_ENuV5UnE_7FGFgU1YoZ2Q0X20oZZqTUTrqRgAZyNBVxEBXhEBy0,Byron Sykes,https://play-lh.googleusercontent.com/a/AATXAJxayzO28UjgAnAD1ajgbE3r84P_0d0Cczk1e8mZ=mo,Easy to use. Volunteers very helpful.,5,0,1.6.4,2021-08-01 20:18:45,,
